,id,codigo,nome,altitude,latitude,longitude,coord_x,coord_y,bacia,distrito,concelho,freguesia,responsavel_aut,responsavel_con,estacao_aut,estacao_con,entrada_con,encerra_con,entrada_aut,encerra_aut,telemetria,estado,est_id,geom
226,1086,05F/03UG,ÉVORA-MONTE,398.0,38.769034,-7.716075,236242.081,200249.748,TEJO,ÉVORA,ESTREMOZ,ÉVORA MONTE (SANTA MARIA),Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1980-09-30,,2001-02-19,,NÃO,ATIVA,920685312,"{'type': 'Point', 'coordinates': ['-7.716075', '38.769034']}"
227,1087,30L/03UG,EXTREMO,419.0,41.963,-8.468,172230.313,554852.95,MINHO,VIANA DO CASTELO,ARCOS DE VALDEVEZ,EXTREMO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOGRÁFICA,1960-10-01,,2003-06-01,,SIM,ATIVA,920685314,"{'type': 'Point', 'coordinates': ['-8.468', '41.963']}"
228,1089,22M/04UG,FAJÃO,700.0,40.143,-7.92,218160.146,352788.682,MONDEGO,COIMBRA,PAMPILHOSA DA SERRA,FAJÃO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1931-09-01,,2001-11-01,,NÃO,SUSPENSA,920685318,"{'type': 'Point', 'coordinates': ['-7.92', '40.143']}"
229,1090,25I/01UG,FARIA,65.0,41.478,-8.667,155408.731,501066.967,CÁVADO/RIBEIRAS COSTEIRAS,BRAGA,BARCELOS,FARIA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-06-01,,2003-05-20,,NÃO,ATIVA,920685320,"{'type': 'Point', 'coordinates': ['-8.667', '41.478']}"
230,1091,15H/02UG,FAZ FATO,214.0,37.232,-7.594,247829.405,29704.393,RIBEIRAS DO ALGARVE,FARO,TAVIRA,CONCEIÇÃO,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1945-10-01,,2001-07-05,,NÃO,ATIVA,920685322,"{'type': 'Point', 'coordinates': ['-7.594', '37.232']}"
231,1092,12E/02UG,FEITEIRA,506.0,37.280556,-7.861723,224064.0,34984.0,GUADIANA,FARO,TAVIRA,CACHOPO,Autoridade Nacional da Água,nan,UDOGRÁFICA,nan,,,2001-07-05,,NÃO,ATIVA,920685140,"{'type': 'Point', 'coordinates': ['-7.861723', '37.280556']}"
232,1094,30M/01G,FERREIRA DO ALENTEJO,143.0,38.058,-8.113,201785.955,121259.943,SADO,BEJA,FERREIRA DO ALENTEJO,FERREIRA DO ALENTEJO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-11-08,,2003-04-09,,NÃO,ATIVA,920685326,"{'type': 'Point', 'coordinates': ['-8.113', '38.058']}"
233,1095,14H/01UG,FERREIRA DO ZÊZERE,348.0,39.692,-8.29,186542.249,302627.419,TEJO,SANTARÉM,FERREIRA DO ZÊZERE,FERREIRA DO ZÊZERE,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-10-24,,NÃO,SUSPENSA,920685328,"{'type': 'Point', 'coordinates': ['-8.29', '39.692']}"
234,1096,03K/04UG,FERREIRA-A-NOVA,18.0,40.235,-8.748,147666.397,363157.383,MONDEGO,COIMBRA,FIGUEIRA DA FOZ,FERREIRA-A-NOVA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-06-14,,2002-08-19,,NÃO,ATIVA,920685330,"{'type': 'Point', 'coordinates': ['-8.748', '40.235']}"
235,1097,08F/01U,FERREIRIM,596.0,40.941567,-7.496414,253618.098,441584.579,DOURO,VISEU,SERNANCELHE,FERREIRIM,EDP,EDP,UDOGRÁFICA,UDOMÉTRICA,1949-10-01,,2008-10-17,,NÃO,ATIVA,920752376,"{'type': 'Point', 'coordinates': ['-7.496414', '40.941567']}"
236,1098,01H/06UG,FIÃES,191.0,40.982106,-8.518095,167601.793,445963.991,DOURO,AVEIRO,SANTA MARIA DA FEIRA,FIÃES,nan,CCDR-NORTE,nan,UDOMÉTRICA,1931-10-01,1985-09-30,,,NÃO,EXTINTA,920752366,"{'type': 'Point', 'coordinates': ['-8.518095', '40.982106']}"
237,1100,01H/03UG,FIGUEIRAIS,58.0,37.248741,-7.484646,257529.228,31615.106,GUADIANA,FARO,CASTRO MARIM,CASTRO MARIM,nan,CCDR-ALGARVE,nan,UDOGRÁFICA,1935-11-01,1984-12-23,,,NÃO,EXTINTA,920752536,"{'type': 'Point', 'coordinates': ['-7.484646', '37.248741']}"
238,1101,05S/01UG,FIGUEIRÓ DOS VINHOS,451.0,39.899318,-8.282504,187223.84,325665.714,TEJO,LEIRIA,FIGUEIRÓ DOS VINHOS,FIGUEIRÓ DOS VINHOS,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1948-12-17,,2001-10-12,,NÃO,ATIVA,920685334,"{'type': 'Point', 'coordinates': ['-8.282504', '39.899318']}"
239,1102,06N/03UG,FIRVIDAS,935.0,41.789,-7.723,234068.0,535632.0,DOURO,VILA REAL,MONTALEGRE,CHÃ,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1955-03-01,,2003-05-14,,NÃO,ATIVA,920685336,"{'type': 'Point', 'coordinates': ['-7.723', '41.789']}"
240,1104,06K/04U,FONTE BOA,866.0,42.015,-8.313,185138.25,560676.685,MINHO,VIANA DO CASTELO,MONÇÃO,TANGIL,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1960-10-01,,2003-01-23,2006-12-21,NÃO,DESATIVADA,920685340,"{'type': 'Point', 'coordinates': ['-8.313', '42.015']}"
241,1105,09L/02UG,FONTE DA ALDEIA,716.0,41.432,-6.395,345304.567,497330.161,DOURO,BRAGANÇA,MIRANDA DO DOURO,VILA CHÃ DE BRACIOSA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-01-01,,2003-04-14,,NÃO,ATIVA,920685342,"{'type': 'Point', 'coordinates': ['-6.395', '41.432']}"
242,1106,10L/01UG,FONTE LONGA,800.0,41.232,-7.268,272526.073,474018.953,DOURO,BRAGANÇA,CARRAZEDA DE ANSIÃES,FONTE LONGA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-10-01,,2003-04-16,,SIM,ATIVA,920685344,"{'type': 'Point', 'coordinates': ['-7.268', '41.232']}"
243,1107,06Q/01UG,FONTELA,335.0,41.508,-8.244,190772.664,504298.37,AVE,BRAGA,GUIMARÃES,GONÇA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-06-01,,2006-03-16,,NÃO,ATIVA,920685346,"{'type': 'Point', 'coordinates': ['-8.244', '41.508']}"
244,1108,22M/02C,FONTES,632.0,41.232121,-7.851427,223618.347,473695.963,DOURO,VILA REAL,SANTA MARTA DE PENAGUIÃO,FONTES,nan,IVP-INAG,nan,UDOMÉTRICA,1943-01-01,1963-12-01,,,NÃO,EXTINTA,920752654,"{'type': 'Point', 'coordinates': ['-7.851427', '41.232121']}"
245,1110,25H/02U,FORNOS DE ALGODRES,473.0,40.627,-7.53,251028.486,406582.713,MONDEGO,GUARDA,FORNOS DE ALGODRES,FORNOS DE ALGODRES,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1916-10-01,,2002-01-04,,NÃO,ATIVA,920685350,"{'type': 'Point', 'coordinates': ['-7.53', '40.627']}"
246,1111,15K/02U,FORNOS DE LAGOAÇA,697.0,41.183,-6.757,315489.629,469080.608,DOURO,BRAGANÇA,FREIXO DE ESPADA À CINTA,FORNOS,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-01-01,,2004-01-07,,NÃO,ATIVA,920685352,"{'type': 'Point', 'coordinates': ['-6.757', '41.183']}"
247,1112,29F/02UG,FORO ESPANHOL,203.0,38.513,-7.407,263337.039,171986.103,GUADIANA,ÉVORA,ALANDROAL,SANTIAGO MAIOR,nan,CCDR-ALENTEJO,nan,CLIMATOLÓGICA,1980-10-01,1999-02-28,,,NÃO,EXTINTA,920752490,"{'type': 'Point', 'coordinates': ['-7.407', '38.513']}"
248,1114,10J/03UG,FORTES (CANHESTROS),86.0,38.015405,-8.268009,188151.149,116519.955,SADO,BEJA,FERREIRA DO ALENTEJO,FERREIRA DO ALENTEJO,nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1957-10-01,1969-09-30,,,NÃO,EXTINTA,920752498,"{'type': 'Point', 'coordinates': ['-8.268009', '38.015405']}"
249,1115,16K/03U,FOZ DO COBRÃO,274.0,39.732101,-7.784715,229866.799,307146.094,TEJO,CASTELO BRANCO,PROENÇA-A-NOVA,SOBREIRA FORMOSA,nan,EDP,nan,UDOMÉTRICA,1940-10-01,1999-12-31,,,NÃO,EXTINTA,920752422,"{'type': 'Point', 'coordinates': ['-7.784715', '39.732101']}"
250,1116,09O/02U,FOZ DO FARELO,139.0,37.363,-8.625,156460.0,44223.0,RIBEIRAS DO ALGARVE,FARO,MONCHIQUE,MONCHIQUE,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1980-10-01,,2001-05-31,,NÃO,ATIVA,920685354,"{'type': 'Point', 'coordinates': ['-8.625', '37.363']}"
251,1119,07N/05UG,FRÁGUAS,53.0,39.364,-8.85,138252.505,266511.285,TEJO,SANTARÉM,RIO MAIOR,FRÁGUAS,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOGRÁFICA,1979-10-01,,2001-10-01,,NÃO,ATIVA,920685358,"{'type': 'Point', 'coordinates': ['-8.85', '39.364']}"
252,1120,01F/01UG,FRATEL,141.0,39.615434,-7.718044,235642.095,294216.827,TEJO,CASTELO BRANCO,VILA VELHA DE RÓDÃO,FRATEL,nan,EDP,nan,UDOMÉTRICA,1940-10-01,1999-12-31,,,NÃO,EXTINTA,920752440,"{'type': 'Point', 'coordinates': ['-7.718044', '39.615434']}"
253,1121,19L/02UG,FREIXEDAS,693.0,40.688,-7.163,282047.856,413678.384,DOURO,GUARDA,PINHEL,FREIXEDAS,nan,CCDR-CENTRO,nan,UDOMÉTRICA,1956-10-01,2003-09-30,,,NÃO,EXTINTA,920685360,"{'type': 'Point', 'coordinates': ['-7.163', '40.688']}"
254,1122,17D/04G,FREIXIANDA,116.0,39.758,-8.459,172034.225,310006.928,TEJO,SANTARÉM,OURÉM,FREIXIANDA,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1944-06-01,,2002-10-03,,NÃO,ATIVA,920686074,"{'type': 'Point', 'coordinates': ['-8.459', '39.758']}"
255,1124,10E/03UG,FREIXO DE NUMÃO,563.0,41.065,-7.218,276912.913,455551.683,DOURO,GUARDA,VILA NOVA DE FOZ CÔA,FREIXO DE NUMÃO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1982-02-01,,2001-10-29,,NÃO,ATIVA,920685362,"{'type': 'Point', 'coordinates': ['-7.218', '41.065']}"
256,1125,19J/01U,FRIESTAS,32.0,42.045,-8.56,164630.296,563988.974,MINHO,VIANA DO CASTELO,VALENÇA,FRIESTAS,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-10-01,,2003-05-19,,NÃO,ATIVA,920685364,"{'type': 'Point', 'coordinates': ['-8.56', '42.045']}"
257,1126,27G/02U,FRONTEIRA,259.0,39.057947,-7.647217,242056.0,232353.0,TEJO,PORTALEGRE,FRONTEIRA,FRONTEIRA,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-02-20,,NÃO,ATIVA,920685366,"{'type': 'Point', 'coordinates': ['-7.647217', '39.057947']}"
258,1127,17J/01UG,FUSETA,2.0,37.048734,-7.751312,233958.997,9289.603,RIBEIRAS DO ALGARVE,FARO,OLHÃO,MONCARAPACHO,nan,CCDR-ALGARVE,nan,UDOMÉTRICA,1979-10-01,1985-09-30,,,NÃO,EXTINTA,920752548,"{'type': 'Point', 'coordinates': ['-7.751312', '37.048734']}"
259,1129,03I/05U,GALVEIAS,176.0,39.148757,-8.001368,211387.437,242330.891,TEJO,PORTALEGRE,PONTE DE SOR,GALVEIAS,nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1931-11-07,1985-09-30,,,NÃO,EXTINTA,920752472,"{'type': 'Point', 'coordinates': ['-8.001368', '39.148757']}"
260,1130,02O/01UG,GARVÃO (MONTINHO),138.0,37.715401,-8.334669,182225.051,83231.621,SADO,BEJA,OURIQUE,GARVÃO,nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1978-10-01,1999-12-31,,,NÃO,EXTINTA,920752506,"{'type': 'Point', 'coordinates': ['-8.334669', '37.715401']}"
261,1131,29K/02UG,GAVIÃO,273.0,39.463,-7.937,216891.0,277275.0,TEJO,PORTALEGRE,GAVIÃO,GAVIÃO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-07-05,,NÃO,SUSPENSA,920685368,"{'type': 'Point', 'coordinates': ['-7.937', '39.463']}"
262,1133,04J/05U,GEREZ,664.0,41.732,-8.168,197090.471,529190.982,CÁVADO/RIBEIRAS COSTEIRAS,BRAGA,TERRAS DE BOURO,VILAR DA VEIGA,nan,CCDR-NORTE,nan,UDOMÉTRICA,1900-10-01,1964-09-30,,,NÃO,EXTINTA,920752594,"{'type': 'Point', 'coordinates': ['-8.168', '41.732']}"
263,1134,04I/05UG,GESTOSA,706.0,41.883,-7.151,281524.0,546423.0,DOURO,BRAGANÇA,VINHAIS,VILAR SECO DE LOMBA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-01-01,,2003-10-02,,NÃO,ATIVA,920685370,"{'type': 'Point', 'coordinates': ['-7.151', '41.883']}"
264,1135,11L/01UG,GIÕES,202.0,37.472,-7.697,238565.0,56314.0,GUADIANA,FARO,ALCOUTIM,GIÕES,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2001-02-15,,NÃO,ATIVA,920685372,"{'type': 'Point', 'coordinates': ['-7.697', '37.472']}"
265,1136,05K/01U,GÓIS,190.0,40.156824,-8.113343,201684.566,354247.515,MONDEGO,COIMBRA,GÓIS,GÓIS,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOGRÁFICA,1917-07-20,,2002-01-08,,NÃO,ATIVA,920685374,"{'type': 'Point', 'coordinates': ['-8.113343', '40.156824']}"
266,1137,13L/02G,GONDIÃES,649.0,41.590459,-7.841717,224299.16,513496.825,DOURO,BRAGA,CABECEIRAS DE BASTO,GONDIÃES,nan,CCDR-NORTE,nan,UDOMÉTRICA,1945-10-01,1986-09-01,,,NÃO,EXTINTA,920752336,"{'type': 'Point', 'coordinates': ['-7.841717', '41.590459']}"
267,1139,03K/02UG,GONTIM,695.0,41.527,-8.105,202344.297,506421.728,AVE,BRAGA,FAFE,GONTIM,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-06-01,,2003-03-31,,NÃO,ATIVA,920685378,"{'type': 'Point', 'coordinates': ['-8.105', '41.527']}"
268,1140,24F/01C,GOUVÃES DA SERRA,971.0,41.47796,-7.729211,233738.185,501039.636,DOURO,VILA REAL,VILA POUCA DE AGUIAR,GOUVÃES DA SERRA,nan,CCDR-NORTE,nan,UDOMÉTRICA,1945-10-01,1985-09-30,,,NÃO,EXTINTA,920752346,"{'type': 'Point', 'coordinates': ['-7.729211', '41.47796']}"
269,1141,29J/05UG,GOUVEIA,671.0,40.494,-7.593,245760.455,391772.224,MONDEGO,GUARDA,GOUVEIA,GOUVEIA (SÃO PEDRO),Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1930-10-01,,2004-07-15,,NÃO,ATIVA,920685380,"{'type': 'Point', 'coordinates': ['-7.593', '40.494']}"
270,1142,14E/01G,GRALHAS,565.0,40.08211,-7.484721,255303.041,346152.07,TEJO,CASTELO BRANCO,FUNDÃO,CASTELO NOVO,nan,CCDR-CENTRO,nan,UDOGRÁFICA,1946-10-01,1985-09-30,,,NÃO,EXTINTA,920752558,"{'type': 'Point', 'coordinates': ['-7.484721', '40.08211']}"
271,1143,08M/05U,GRALHEIRA,1104.0,41.003,-7.969,213768.443,448219.531,DOURO,VISEU,CINFÃES,GRALHEIRA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1946-04-22,1996-05-31,2016-02-23,,NÃO,ATIVA,920686098,"{'type': 'Point', 'coordinates': ['-7.969', '41.003']}"
272,1145,26J/05C,GRÂNDOLA,95.0,38.171168,-8.55914,162665.0,133887.0,SADO,SETÚBAL,GRÂNDOLA,GRÂNDOLA,Autoridade Nacional da Água,CCDR-ALENTEJO,CLIMATOLÓGICA,CLIMATOLÓGICA,1931-11-09,,2001-01-13,,SIM,ATIVA,920685384,"{'type': 'Point', 'coordinates': ['-8.55914', '38.171168']}"
273,1146,26M/01C,GUEDELHAS,295.0,37.490554,-7.982941,213277.0,58267.0,GUADIANA,BEJA,ALMODÔVAR,ALMODÔVAR,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1979-11-01,,2001-02-16,,NÃO,ATIVA,920685386,"{'type': 'Point', 'coordinates': ['-7.982941', '37.490554']}"
274,1147,14O/01UG,GUIA (ESTAÇÃO),94.0,39.945977,-8.800012,143005.166,331049.363,LIS/RIBEIRAS COSTEIRAS,LEIRIA,POMBAL,GUIA,nan,CCDR-CENTRO,nan,UDOGRÁFICA,1979-10-01,1983-09-30,,,NÃO,EXTINTA,920752398,"{'type': 'Point', 'coordinates': ['-8.800012', '39.945977']}"
275,1148,14J/02UG,GUILHEIRO,884.0,40.896,-7.416,260419.721,436608.582,DOURO,GUARDA,TRANCOSO,GUILHEIRO,nan,EDP,nan,UDOMÉTRICA,1947-10-01,2009-12-31,,,NÃO,EXTINTA,920752378,"{'type': 'Point', 'coordinates': ['-7.416', '40.896']}"
276,1150,05M/01UG,HERDADE DE VALADA,223.0,37.948079,-7.432439,261583.0,109269.0,GUADIANA,BEJA,SERPA,ALDEIA NOVA DE SÃO BENTO,Autoridade Nacional da Água,CCDR-ALENTEJO,CLIMATOLÓGICA,CLIMATOLÓGICA,1968-10-01,,2001-01-10,,SIM,ATIVA,920685388,"{'type': 'Point', 'coordinates': ['-7.432439', '37.948079']}"
277,1152,21N/01UG,ISNA,642.0,39.83,-7.88,221634.448,317960.833,TEJO,CASTELO BRANCO,OLEIROS,ISNA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-02-01,,2004-05-13,,NÃO,ATIVA,920685392,"{'type': 'Point', 'coordinates': ['-7.88', '39.83']}"
278,1154,29F/03G,JOU,694.0,41.481,-7.418,259721.771,501516.439,DOURO,VILA REAL,MURÇA,JOU,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1957-02-06,,2003-03-18,,NÃO,ATIVA,920685396,"{'type': 'Point', 'coordinates': ['-7.418', '41.481']}"
279,1155,14N/02UG,JUNQUEIRA,181.0,41.249,-7.085,287874.909,476039.325,DOURO,BRAGANÇA,TORRE DE MONCORVO,ADEGANHA,Autoridade Nacional da Água,CCDR-NORTE,CLIMATOLÓGICA,CLIMATOLÓGICA,1981-02-09,,2003-02-18,,NÃO,ATIVA,920686110,"{'type': 'Point', 'coordinates': ['-7.085', '41.249']}"
280,1156,11L/07CG,JUROMENHA,198.0,38.739,-7.242,277508.761,197214.35,GUADIANA,ÉVORA,ALANDROAL,JUROMENHA (NOSSA SENHORA DO LORETO),Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-09-01,,2001-04-05,,NÃO,ATIVA,920685398,"{'type': 'Point', 'coordinates': ['-7.242', '38.739']}"
281,1157,25E/03C,LABRUJO,456.0,41.849,-8.551,165260.298,542233.095,LIMA,VIANA DO CASTELO,PONTE DE LIMA,BÁRRIO,nan,CCDR-NORTE,nan,UDOMÉTRICA,1932-10-01,1960-09-30,,,NÃO,EXTINTA,920752566,"{'type': 'Point', 'coordinates': ['-8.551', '41.849']}"
282,1159,19G/02UG,LADOEIRO,215.0,39.826892,-7.26603,274231.0,317972.0,TEJO,CASTELO BRANCO,IDANHA-A-NOVA,LADOEIRO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-10-11,,SIM,ATIVA,920685400,"{'type': 'Point', 'coordinates': ['-7.26603', '39.826892']}"
283,1160,05K/02UG,LAGOA COMPRIDA,1560.0,40.382,-7.635,242321.457,379382.226,MONDEGO,GUARDA,SEIA,SABUGUEIRO,Autoridade Nacional da Água,EDP,UDOGRÁFICA,CLIMATOLÓGICA,1942-10-01,,2005-10-13,,SIM,ATIVA,920686100,"{'type': 'Point', 'coordinates': ['-7.635', '40.382']}"
284,1161,05K/03UG,LAGOA DE SANTO ANDRÉ,41.0,38.125,-8.77,144119.0,128833.0,RIBEIRAS DO ALENTEJO,SETÚBAL,GRÂNDOLA,MELIDES,Autoridade Nacional da Água,nan,CLIMATOLÓGICA,nan,,,2015-08-13,,SIM,ATIVA,920685402,"{'type': 'Point', 'coordinates': ['-8.77', '38.125']}"
285,1163,04P/05UG,LAMAROSA,81.0,39.067,-8.463,171477.0,233292.0,TEJO,SANTARÉM,CORUCHE,SÃO JOSÉ DA LAMOROSA,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-02-20,,NÃO,ATIVA,920685406,"{'type': 'Point', 'coordinates': ['-8.463', '39.067']}"
286,1164,06G/02UG,LAMAS DE ALVADIA,964.0,41.452,-7.757,231469.0,498125.0,DOURO,VILA REAL,RIBEIRA DE PENA,ALVADIA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1933-01-01,,2005-11-22,,NÃO,ATIVA,920686008,"{'type': 'Point', 'coordinates': ['-7.757', '41.452']}"
287,1165,08L/06UG,LAMAS DE OLO,984.0,41.368,-7.796,228217.307,488829.426,DOURO,VILA REAL,VILA REAL,LAMAS DE OLO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1945-10-01,,2003-04-21,,NÃO,ATIVA,920685408,"{'type': 'Point', 'coordinates': ['-7.796', '41.368']}"
288,1166,18I/01C,LAMAS DE ORELHÃO,451.0,41.432133,-7.28476,270911.252,496218.085,DOURO,BRAGANÇA,MIRANDELA,LAMAS DE ORELHÃO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-03-17,,NÃO,ATIVA,920685410,"{'type': 'Point', 'coordinates': ['-7.28476', '41.432133']}"
289,1167,21G/02UG,LAMAS DE PODENCE,671.0,41.586863,-6.948927,298746.892,513732.727,DOURO,BRAGANÇA,MACEDO DE CAVALEIROS,LAMAS,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1974-10-01,,2003-05-22,,NÃO,ATIVA,920686112,"{'type': 'Point', 'coordinates': ['-6.948927', '41.586863']}"
290,1169,15M/02UG,LAPA,907.0,40.872,-7.573,247234.484,433859.146,VOUGA/RIBEIRAS COSTEIRAS,VISEU,SERNANCELHE,QUINTELA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-09-01,,2004-05-11,,NÃO,ATIVA,920685414,"{'type': 'Point', 'coordinates': ['-7.573', '40.872']}"
291,1170,08L/03UG,LARANJAL (PONTE SÔR),111.0,39.259,-8.008,210764.0,254572.0,TEJO,PORTALEGRE,PONTE DE SOR,PONTE DE SOR,Autoridade Nacional da Água,CCDR-ALENTEJO,CLIMATOLÓGICA,CLIMATOLÓGICA,1980-10-01,,2001-09-01,2017-08-02,NÃO,DESATIVADA,920686010,"{'type': 'Point', 'coordinates': ['-8.008', '39.259']}"
292,1171,03I/03UG,LAVRE,106.0,38.773469,-8.363306,179993.653,200685.387,TEJO,ÉVORA,MONTEMOR-O-NOVO,LAVRE,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-01-26,,NÃO,ATIVA,920685416,"{'type': 'Point', 'coordinates': ['-8.363306', '38.773469']}"
293,1173,07P/04UG,LEIRIA,94.0,39.735,-8.81,141976.837,307613.649,LIS/RIBEIRAS COSTEIRAS,LEIRIA,LEIRIA,LEIRIA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1930-10-01,,2001-10-04,,NÃO,ATIVA,920685728,"{'type': 'Point', 'coordinates': ['-8.81', '39.735']}"
294,1174,02H/09UG,LENTISCAIS,216.0,39.734884,-7.472488,256631.076,307605.354,TEJO,CASTELO BRANCO,CASTELO BRANCO,MALPICA DO TEJO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-06-28,,NÃO,ATIVA,920686076,"{'type': 'Point', 'coordinates': ['-7.472488', '39.734884']}"
295,1175,02H/04U,LEOMIL,704.0,40.983509,-7.655584,240188.875,446157.265,DOURO,VISEU,MOIMENTA DA BEIRA,LEOMIL,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-12-01,,2001-10-29,,NÃO,ATIVA,920685418,"{'type': 'Point', 'coordinates': ['-7.655584', '40.983509']}"
296,1176,21A/09G,LEONTE,874.0,41.765,-8.147,198824.363,532892.875,CÁVADO/RIBEIRAS COSTEIRAS,BRAGA,TERRAS DE BOURO,VILAR DA VEIGA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1941-07-13,,2003-04-03,2003-12-11,NÃO,DESATIVADA,920686012,"{'type': 'Point', 'coordinates': ['-8.147', '41.765']}"
297,1178,04K/03UG,LINDOSO,447.0,41.867,-8.199,194559.54,544187.169,LIMA,VIANA DO CASTELO,PONTE DA BARCA,LINDOSO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-07-01,,2006-03-24,,NÃO,ATIVA,920685422,"{'type': 'Point', 'coordinates': ['-8.199', '41.867']}"
298,1179,02G/07U,LINDOSO (extinta),440.0,41.867,-8.199,194328.765,544002.222,LIMA,VIANA DO CASTELO,PONTE DA BARCA,LINDOSO,nan,CCDR-NORTE,nan,UDOMÉTRICA,1933-02-01,1961-09-30,,,NÃO,EXTINTA,920752672,"{'type': 'Point', 'coordinates': ['-8.199', '41.867']}"
299,1180,18J/01U,LINHÓ,199.0,38.768,-9.381,91540.0,200769.0,RIBEIRAS DO OESTE,LISBOA,SINTRA,SINTRA (SÃO PEDRO DE PENAFERRIM),Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOGRÁFICA,1989-10-01,,2004-08-12,,NÃO,ATIVA,920685424,"{'type': 'Point', 'coordinates': ['-9.381', '38.768']}"
